id,timepoint,ear,frequency,min_level,max_level,manual threshold
219,3,left,11313,15,105,100.0
219,0,left,11313,15,105,90.0
219,1,left,11313,55,105,100.0
219,3,left,16000,15,105,95.0
219,0,left,16000,15,105,95.0
219,1,left,16000,55,105,100.0
219,3,left,22627,15,105,95.0
219,0,left,22627,15,105,105.0
219,1,left,22627,55,105,90.0
219,3,left,32000,15,105,inf
219,0,left,32000,15,105,100.0
219,1,left,32000,55,105,inf
219,3,left,45254,15,105,inf
219,0,left,45254,15,105,105.0
219,1,left,45254,55,105,inf
219,3,right,4000,15,105,inf
219,2,right,4000,15,105,inf
219,3,right,5656,15,105,inf
219,2,right,5656,15,105,inf
219,3,right,8000,15,105,inf
219,2,right,8000,15,105,100.0
219,3,right,11313,15,105,inf
219,2,right,11313,15,105,95.0
219,3,right,16000,15,105,inf
219,2,right,16000,15,105,90.0
219,3,right,22627,15,105,inf
219,2,right,22627,15,105,90.0
219,3,right,32000,15,105,inf
219,2,right,32000,15,105,85.0
219,3,right,45254,15,105,105.0
219,2,right,45254,15,105,95.0
220,0,left,4000,65,105,inf
220,2,left,4000,65,105,inf
220,1,left,4000,65,105,inf
220,3,left,4000,65,105,105.0
220,4,left,4000,65,105,inf
220,0,left,5656,65,105,105.0
220,2,left,5656,65,105,inf
220,1,left,5656,65,105,inf
220,3,left,5656,65,105,inf
220,4,left,5656,65,105,inf
220,0,left,8000,65,105,95.0
220,2,left,8000,65,105,100.0
220,1,left,8000,65,105,100.0
220,3,left,8000,65,105,95.0
220,4,left,8000,65,105,100.0
220,0,left,11313,65,105,95.0
220,2,left,11313,65,105,100.0
220,1,left,11313,65,105,100.0
220,3,left,11313,65,105,95.0
220,4,left,11313,65,105,105.0
220,0,left,16000,65,105,95.0
220,2,left,16000,65,105,105.0
220,1,left,16000,65,105,95.0
220,3,left,16000,65,105,100.0
220,4,left,16000,65,105,105.0
220,0,left,22627,65,105,90.0
220,2,left,22627,65,105,95.0
220,1,left,22627,65,105,90.0
220,3,left,22627,65,105,95.0
220,4,left,22627,65,105,inf
220,0,left,32000,65,105,95.0
220,2,left,32000,65,105,95.0
220,1,left,32000,65,105,95.0
220,3,left,32000,65,105,95.0
220,4,left,32000,65,105,inf
220,0,right,4000,65,105,inf
220,2,right,4000,65,105,inf
220,1,right,4000,65,105,inf
220,3,right,4000,65,105,inf
220,4,right,4000,65,105,inf
220,0,right,5656,65,105,105.0
220,2,right,5656,65,105,105.0
220,1,right,5656,65,105,inf
220,3,right,5656,65,105,inf
220,4,right,5656,65,105,inf
220,0,right,8000,65,105,100.0
220,2,right,8000,65,105,100.0
220,1,right,8000,65,105,95.0
220,3,right,8000,65,105,105.0
220,4,right,8000,65,105,inf
220,0,right,11313,65,105,95.0
220,2,right,11313,65,105,95.0
220,1,right,11313,65,105,90.0
220,3,right,11313,65,105,105.0
220,4,right,11313,65,105,inf
220,0,right,16000,65,105,90.0
220,2,right,16000,65,105,100.0
220,1,right,16000,65,105,95.0
220,3,right,16000,65,105,105.0
220,4,right,16000,65,105,inf
220,0,right,22627,65,105,90.0
220,2,right,22627,65,105,90.0
220,1,right,22627,65,105,90.0
220,3,right,22627,65,105,inf
220,4,right,22627,65,105,100.0
220,0,right,32000,65,105,90.0
220,2,right,32000,65,105,95.0
220,1,right,32000,65,105,100.0
220,3,right,32000,65,105,inf
220,4,right,32000,65,105,inf
221,0,left,4000,65,105,inf
221,0,left,5656,65,105,inf
221,0,left,8000,65,105,inf
221,0,left,11313,65,105,inf
221,0,left,16000,65,105,inf
221,0,left,22627,65,105,100.0
221,0,left,32000,65,105,95.0
221,0,right,4000,65,105,inf
221,0,right,5656,65,105,105.0
221,0,right,8000,65,105,105.0
221,0,right,11313,65,105,inf
221,0,right,16000,65,105,105.0
221,0,right,22627,65,105,105.0
221,0,right,32000,65,105,100.0
222,0,left,4000,15,85,40.0
222,1,left,4000,15,85,50.0
222,0,left,5656,15,85,30.0
222,1,left,5656,15,85,45.0
222,0,left,8000,15,85,30.0
222,1,left,8000,15,85,35.0
222,0,left,11313,15,85,15.0
222,1,left,11313,15,85,35.0
222,0,left,16000,15,85,20.0
222,1,left,16000,15,85,30.0
222,0,left,22627,15,85,30.0
222,1,left,22627,15,85,40.0
222,0,left,32000,15,85,25.0
222,1,left,32000,15,85,45.0
222,0,left,45254,15,85,inf
222,1,left,45254,15,85,inf
223,0,left,4000,15,85,35.0
223,0,left,5656,15,85,30.0
223,0,left,8000,15,85,40.0
223,0,left,11313,15,85,25.0
223,0,left,16000,15,85,35.0
223,0,left,22627,15,85,35.0
223,0,left,32000,15,85,35.0
223,0,right,4000,15,85,45.0
223,0,right,5656,15,85,35.0
223,0,right,8000,15,85,35.0
223,0,right,11313,15,85,40.0
223,0,right,16000,15,85,40.0
223,0,right,22627,15,85,40.0
223,0,right,32000,15,85,50.0
224,0,left,4000,15,80,45.0
224,0,left,5656,15,80,40.0
224,0,left,8000,15,80,35.0
224,0,left,11313,15,80,20.0
224,0,left,16000,15,80,25.0
224,0,left,22627,15,80,30.0
224,0,left,32000,15,80,45.0
224,0,left,45254,15,80,80.0
225,2,left,4000,15,105,inf
225,0,left,4000,65,105,inf
225,1,left,4000,65,105,105.0
225,3,left,4000,65,105,inf
225,4,left,4000,65,105,inf
225,2,left,5656,15,105,105.0
225,0,left,5656,65,105,105.0
225,1,left,5656,65,105,105.0
225,3,left,5656,65,105,inf
225,4,left,5656,65,105,inf
225,2,left,8000,15,105,95.0
225,0,left,8000,65,105,95.0
225,1,left,8000,65,105,95.0
225,3,left,8000,65,105,inf
225,4,left,8000,65,105,inf
225,2,left,11313,15,105,100.0
225,0,left,11313,65,105,90.0
225,1,left,11313,65,105,90.0
225,3,left,11313,65,105,inf
225,4,left,11313,65,105,inf
225,2,left,16000,15,105,90.0
225,0,left,16000,65,105,85.0
225,1,left,16000,65,105,95.0
225,3,left,16000,65,105,inf
225,4,left,16000,65,105,inf
225,2,left,22627,15,105,95.0
225,0,left,22627,65,105,90.0
225,1,left,22627,65,105,85.0
225,3,left,22627,65,105,inf
225,4,left,22627,65,105,inf
225,2,left,32000,15,105,95.0
225,0,left,32000,65,105,85.0
225,1,left,32000,65,105,90.0
225,3,left,32000,65,105,inf
225,4,left,32000,65,105,inf
225,0,right,4000,65,105,inf
225,0,right,5656,65,105,inf
225,0,right,8000,65,105,97.5
225,0,right,11313,65,105,87.5
225,0,right,16000,65,105,92.5
225,0,right,22627,65,105,92.5
225,0,right,32000,65,105,92.5
226,0,left,8000,15,80,40.0
226,0,left,16000,15,80,35.0
226,0,left,32000,15,80,45.0
227,0,left,4000,15,80,50.0
227,1,left,4000,15,80,35.0
227,0,left,5656,15,80,45.0
227,1,left,5656,15,80,35.0
227,0,left,8000,15,80,30.0
227,1,left,8000,15,80,30.0
227,0,left,11313,15,80,25.0
227,1,left,11313,15,80,25.0
227,0,left,16000,15,80,25.0
227,1,left,16000,15,80,30.0
227,0,left,22627,15,80,30.0
227,1,left,22627,15,80,35.0
227,0,left,32000,15,80,35.0
227,1,left,32000,15,80,35.0
227,0,left,45254,15,80,25.0
227,1,left,45254,15,80,65.0
228,0,left,4000,15,105,50.0
228,0,left,5656,15,105,45.0
228,0,left,8000,15,105,50.0
228,0,left,11313,15,105,80.0
228,0,left,16000,15,105,100.0
228,0,left,22627,15,105,95.0
228,0,left,32000,15,105,95.0
228,0,left,45254,15,105,95.0
228,0,right,4000,15,105,45.0
228,0,right,5656,15,105,50.0
228,0,right,8000,15,105,55.0
228,0,right,11313,15,105,75.0
228,0,right,16000,15,105,95.0
228,0,right,22627,15,105,95.0
228,0,right,32000,15,105,95.0
228,0,right,45254,15,105,85.0
229,0,left,4000,65,105,inf
229,1,left,4000,65,105,105.0
229,0,left,5656,65,105,inf
229,1,left,5656,65,105,inf
229,0,left,8000,65,105,inf
229,1,left,8000,65,105,inf
229,0,left,11313,65,105,100.0
229,1,left,11313,65,105,100.0
229,0,left,16000,65,105,100.0
229,1,left,16000,65,105,105.0
229,0,left,22627,65,105,100.0
229,1,left,22627,65,105,105.0
229,0,left,32000,65,105,100.0
229,1,left,32000,65,105,105.0
230,1,left,4000,15,80,45.0
230,0,left,4000,15,80,35.0
230,1,left,5656,15,80,45.0
230,0,left,5656,15,80,40.0
230,1,left,8000,15,80,30.0
230,0,left,8000,15,80,35.0
230,1,left,11313,15,80,15.0
230,0,left,11313,15,80,30.0
230,1,left,16000,15,80,20.0
230,0,left,16000,15,80,20.0
230,1,left,22627,15,80,30.0
230,0,left,22627,15,80,20.0
230,1,left,32000,15,80,45.0
230,0,left,32000,15,80,45.0
230,1,left,45254,15,80,inf
230,0,left,45254,15,80,inf
231,0,left,4000,15,80,55.0
231,0,left,5656,15,80,35.0
231,0,left,8000,15,80,20.0
231,0,left,11313,15,80,25.0
231,0,left,16000,15,80,20.0
231,0,left,22627,15,80,20.0
231,0,left,32000,15,80,25.0
231,0,left,45254,15,80,25.0
232,0,left,4000,15,105,105.0
232,1,left,4000,15,105,inf
232,0,left,5656,15,105,inf
232,1,left,5656,15,105,inf
232,0,left,8000,15,105,100.0
232,1,left,8000,15,105,87.5
232,0,left,11313,15,105,95.0
232,1,left,11313,15,105,90.0
232,0,left,16000,15,105,90.0
232,1,left,16000,15,105,95.0
232,0,left,22627,15,105,90.0
232,1,left,22627,15,105,95.0
232,0,left,32000,15,105,95.0
232,1,left,32000,15,105,90.0
232,0,left,45254,15,105,inf
232,1,left,45254,15,105,inf
232,0,right,4000,65,105,inf
232,0,right,5656,65,105,105.0
232,0,right,8000,65,105,95.0
232,0,right,11313,65,105,85.0
232,0,right,16000,65,105,85.0
232,0,right,22627,65,105,90.0
232,0,right,32000,65,105,85.0
232,0,right,45254,65,105,85.0
233,0,right,4000,15,85,40.0
233,0,right,5656,15,85,30.0
233,0,right,8000,15,85,30.0
233,0,right,11313,15,85,30.0
233,0,right,16000,15,85,20.0
233,0,right,22627,15,85,20.0
233,0,right,32000,15,85,25.0
234,0,left,4000,65,105,105.0
234,0,left,5656,65,105,105.0
234,0,left,8000,65,105,100.0
234,0,left,11313,65,105,105.0
234,0,left,16000,65,105,inf
234,0,left,22627,65,105,inf
234,0,left,32000,65,105,inf
234,0,left,45254,65,105,inf
234,0,right,4000,65,105,inf
234,0,right,5656,65,105,105.0
234,0,right,8000,65,105,95.0
234,0,right,11313,65,105,105.0
234,0,right,16000,65,105,105.0
234,0,right,22627,65,105,inf
234,0,right,32000,65,105,inf
234,0,right,45254,65,105,inf
235,0,left,4000,65,105,105.0
235,1,left,4000,65,105,105.0
235,0,left,5656,65,105,100.0
235,1,left,5656,65,105,100.0
235,0,left,8000,65,105,85.0
235,1,left,8000,65,105,90.0
235,0,left,11313,65,105,80.0
235,1,left,11313,65,105,85.0
235,0,left,16000,65,105,80.0
235,1,left,16000,65,105,90.0
235,0,left,22627,65,105,80.0
235,1,left,22627,65,105,80.0
235,0,left,32000,65,105,90.0
235,1,left,32000,65,105,90.0
235,0,left,45254,65,105,95.0
235,1,left,45254,65,105,90.0
236,0,left,8000,15,80,25.0
236,0,left,16000,15,80,25.0
236,0,left,32000,15,80,30.0
237,0,left,4000,15,105,50.0
237,1,left,4000,15,105,95.0
237,0,left,5656,15,105,50.0
237,1,left,5656,15,105,90.0
237,0,left,8000,15,105,65.0
237,1,left,8000,15,105,95.0
237,0,left,11313,15,105,75.0
237,1,left,11313,15,105,85.0
237,0,left,16000,15,105,95.0
237,1,left,16000,15,105,95.0
237,0,left,22627,15,105,90.0
237,1,left,22627,15,105,95.0
237,0,left,32000,15,105,85.0
237,1,left,32000,15,105,100.0
237,0,right,4000,15,105,35.0
237,1,right,4000,30,105,50.0
237,0,right,5656,15,105,45.0
237,1,right,5656,30,105,45.0
237,0,right,8000,15,105,50.0
237,1,right,8000,30,105,55.0
237,0,right,11313,15,105,75.0
237,1,right,11313,30,105,90.0
237,0,right,16000,15,105,90.0
237,1,right,16000,30,105,90.0
237,0,right,22627,15,105,90.0
237,1,right,22627,30,105,90.0
237,0,right,32000,15,105,90.0
237,1,right,32000,30,105,90.0
238,0,left,4000,15,105,inf
238,0,left,5656,15,105,inf
238,0,left,8000,15,105,inf
238,0,left,11313,15,105,inf
238,0,left,16000,15,105,inf
238,0,left,22627,15,105,90.0
238,0,left,32000,15,105,100.0
238,0,left,45254,15,105,100.0
238,0,right,4000,65,105,inf
238,0,right,5656,65,105,105.0
238,0,right,8000,65,105,100.0
238,0,right,11313,65,105,95.0
238,0,right,16000,65,105,85.0
238,0,right,22627,65,105,90.0
238,0,right,32000,65,105,90.0
238,0,right,45254,65,105,90.0
239,0,left,4000,15,105,inf
239,1,left,4000,15,105,105.0
239,0,left,5656,15,105,105.0
239,1,left,5656,15,105,inf
239,0,left,8000,15,105,105.0
239,1,left,8000,15,105,inf
239,0,left,11313,15,105,95.0
239,1,left,11313,15,105,95.0
239,0,left,16000,15,105,90.0
239,1,left,16000,15,105,90.0
239,0,left,22627,15,105,95.0
239,1,left,22627,15,105,95.0
239,0,left,32000,15,105,85.0
239,1,left,32000,15,105,90.0
240,0,right,4000,65,105,inf
240,0,right,5656,65,105,inf
240,0,right,8000,65,105,105.0
240,0,right,11313,65,105,95.0
240,0,right,16000,65,105,105.0
240,0,right,22627,65,105,85.0
240,0,right,32000,65,105,90.0
241,0,left,4000,15,105,60.0
241,1,left,4000,15,105,55.0
241,2,left,4000,15,105,55.0
241,3,left,4000,15,105,60.0
241,0,left,5656,15,105,40.0
241,1,left,5656,15,105,55.0
241,2,left,5656,15,105,45.0
241,3,left,5656,15,105,55.0
241,0,left,8000,15,105,45.0
241,1,left,8000,15,105,40.0
241,2,left,8000,15,105,40.0
241,3,left,8000,15,105,45.0
241,0,left,11313,15,105,55.0
241,1,left,11313,15,105,55.0
241,2,left,11313,15,105,50.0
241,3,left,11313,15,105,55.0
241,0,left,16000,15,105,55.0
241,1,left,16000,15,105,55.0
241,2,left,16000,15,105,60.0
241,3,left,16000,15,105,65.0
241,0,left,22627,15,105,65.0
241,1,left,22627,15,105,65.0
241,2,left,22627,15,105,70.0
241,3,left,22627,15,105,75.0
241,0,left,32000,15,105,70.0
241,1,left,32000,15,105,70.0
241,2,left,32000,15,105,75.0
241,3,left,32000,15,105,70.0
241,0,left,45254,15,105,65.0
241,1,left,45254,15,105,50.0
241,2,left,45254,15,105,70.0
241,3,left,45254,15,105,65.0
241,0,right,4000,15,105,80.0
241,1,right,4000,15,105,50.0
241,2,right,4000,15,105,55.0
241,3,right,4000,15,105,65.0
241,0,right,5656,15,105,75.0
241,1,right,5656,15,105,50.0
241,2,right,5656,15,105,50.0
241,3,right,5656,15,105,60.0
241,0,right,8000,15,105,50.0
241,1,right,8000,15,105,55.0
241,2,right,8000,15,105,40.0
241,3,right,8000,15,105,55.0
241,0,right,11313,15,105,60.0
241,1,right,11313,15,105,75.0
241,2,right,11313,15,105,65.0
241,3,right,11313,15,105,65.0
241,0,right,16000,15,105,65.0
241,1,right,16000,15,105,75.0
241,2,right,16000,15,105,70.0
241,3,right,16000,15,105,70.0
241,0,right,22627,15,105,80.0
241,1,right,22627,15,105,90.0
241,2,right,22627,15,105,90.0
241,3,right,22627,15,105,75.0
241,0,right,32000,15,105,75.0
241,1,right,32000,15,105,80.0
241,2,right,32000,15,105,90.0
241,3,right,32000,15,105,70.0
241,0,right,45254,15,105,55.0
241,1,right,45254,15,105,75.0
241,2,right,45254,15,105,70.0
241,3,right,45254,15,105,65.0
242,2,left,4000,15,105,40.0
242,3,left,4000,15,105,40.0
242,0,left,4000,15,105,45.0
242,1,left,4000,15,105,40.0
242,2,left,5656,15,105,50.0
242,3,left,5656,15,105,45.0
242,0,left,5656,15,105,40.0
242,1,left,5656,15,105,30.0
242,2,left,8000,15,105,35.0
242,3,left,8000,15,105,30.0
242,0,left,8000,15,105,35.0
242,1,left,8000,15,105,30.0
242,2,left,11313,15,105,25.0
242,3,left,11313,15,105,20.0
242,0,left,11313,15,105,20.0
242,1,left,11313,15,105,35.0
242,2,left,16000,15,105,30.0
242,3,left,16000,15,105,35.0
242,0,left,16000,15,105,25.0
242,1,left,16000,15,105,25.0
242,2,left,22627,15,105,35.0
242,3,left,22627,15,105,20.0
242,0,left,22627,15,105,30.0
242,1,left,22627,15,105,25.0
242,2,left,32000,15,105,40.0
242,3,left,32000,15,105,40.0
242,0,left,32000,15,105,35.0
242,1,left,32000,15,105,45.0
242,2,left,45254,15,105,75.0
242,3,left,45254,15,105,80.0
242,0,left,45254,15,105,60.0
242,1,left,45254,15,105,45.0
242,2,right,4000,15,105,45.0
242,3,right,4000,15,105,75.0
242,0,right,4000,15,105,40.0
242,1,right,4000,15,105,55.0
242,2,right,5656,15,105,40.0
242,3,right,5656,15,105,60.0
242,0,right,5656,15,105,40.0
242,1,right,5656,15,105,55.0
242,2,right,8000,15,105,30.0
242,3,right,8000,15,105,50.0
242,0,right,8000,15,105,35.0
242,1,right,8000,15,105,45.0
242,2,right,11313,15,105,20.0
242,3,right,11313,15,105,30.0
242,0,right,11313,15,105,20.0
242,1,right,11313,15,105,30.0
242,2,right,16000,15,105,30.0
242,3,right,16000,15,105,35.0
242,0,right,16000,15,105,30.0
242,1,right,16000,15,105,35.0
242,2,right,22627,15,105,35.0
242,3,right,22627,15,105,45.0
242,0,right,22627,15,105,35.0
242,1,right,22627,15,105,30.0
242,2,right,32000,15,105,40.0
242,3,right,32000,15,105,45.0
242,0,right,32000,15,105,30.0
242,1,right,32000,15,105,50.0
242,2,right,45254,15,105,55.0
242,3,right,45254,15,105,50.0
242,0,right,45254,15,105,60.0
242,1,right,45254,15,105,55.0
243,0,left,4000,65,105,inf
243,0,left,5656,65,105,inf
243,0,left,8000,65,105,105.0
243,0,left,11313,65,105,95.0
243,0,left,16000,65,105,80.0
243,0,left,22627,65,105,85.0
243,0,left,32000,65,105,85.0
243,0,left,45254,65,105,100.0
243,0,right,4000,65,105,80.0
243,0,right,5656,65,105,85.0
243,0,right,8000,65,105,90.0
243,0,right,11313,65,105,-inf
243,0,right,16000,65,105,80.0
243,0,right,22627,65,105,75.0
243,0,right,32000,65,105,85.0
243,0,right,45254,65,105,105.0
244,0,left,4000,15,85,30.0
244,0,left,5656,15,85,30.0
244,0,left,8000,15,85,35.0
244,0,left,11313,15,85,25.0
244,0,left,16000,15,85,25.0
244,0,left,22627,15,85,25.0
244,0,left,32000,15,85,20.0
244,0,right,4000,15,85,45.0
244,0,right,5656,15,85,40.0
244,0,right,8000,15,85,35.0
244,0,right,11313,15,85,25.0
244,0,right,16000,15,85,30.0
244,0,right,22627,15,85,25.0
244,0,right,32000,15,85,30.0
245,0,left,4000,15,85,45.0
245,1,left,4000,15,85,45.0
245,2,left,4000,15,85,45.0
245,3,left,4000,15,85,50.0
245,4,left,4000,15,105,60.0
245,0,left,5656,15,85,35.0
245,1,left,5656,15,85,25.0
245,2,left,5656,15,85,35.0
245,3,left,5656,15,85,35.0
245,4,left,5656,15,105,35.0
245,0,left,8000,15,85,35.0
245,1,left,8000,15,85,40.0
245,2,left,8000,15,85,35.0
245,3,left,8000,15,85,35.0
245,4,left,8000,15,105,30.0
245,0,left,11313,15,85,30.0
245,1,left,11313,15,85,25.0
245,2,left,11313,15,85,30.0
245,3,left,11313,15,85,30.0
245,4,left,11313,15,105,30.0
245,0,left,16000,15,85,35.0
245,1,left,16000,15,85,30.0
245,2,left,16000,15,85,30.0
245,3,left,16000,15,85,40.0
245,4,left,16000,15,105,35.0
245,0,left,22627,15,85,30.0
245,1,left,22627,15,85,30.0
245,2,left,22627,15,85,25.0
245,3,left,22627,15,85,30.0
245,4,left,22627,15,105,30.0
245,0,left,32000,15,85,30.0
245,1,left,32000,15,85,40.0
245,2,left,32000,15,85,35.0
245,3,left,32000,15,85,35.0
245,4,left,32000,15,105,55.0
245,0,right,4000,15,85,55.0
245,1,right,4000,15,85,45.0
245,2,right,4000,15,85,55.0
245,3,right,4000,15,105,55.0
245,4,right,4000,15,105,55.0
245,0,right,5656,15,85,45.0
245,1,right,5656,15,85,35.0
245,2,right,5656,15,85,35.0
245,3,right,5656,15,105,35.0
245,4,right,5656,15,105,40.0
245,0,right,8000,15,85,40.0
245,1,right,8000,15,85,40.0
245,2,right,8000,15,85,35.0
245,3,right,8000,15,105,35.0
245,4,right,8000,15,105,40.0
245,0,right,11313,15,85,30.0
245,1,right,11313,15,85,35.0
245,2,right,11313,15,85,20.0
245,3,right,11313,15,105,30.0
245,4,right,11313,15,105,30.0
245,0,right,16000,15,85,30.0
245,1,right,16000,15,85,35.0
245,2,right,16000,15,85,30.0
245,3,right,16000,15,105,35.0
245,4,right,16000,15,105,35.0
245,0,right,22627,15,85,30.0
245,1,right,22627,15,85,25.0
245,2,right,22627,15,85,30.0
245,3,right,22627,15,105,35.0
245,4,right,22627,15,105,45.0
245,0,right,32000,15,85,20.0
245,1,right,32000,15,85,25.0
245,2,right,32000,15,85,45.0
245,3,right,32000,15,105,70.0
245,4,right,32000,15,105,85.0
246,0,left,4000,15,105,80.0
246,0,left,5656,15,105,50.0
246,0,left,8000,15,105,45.0
246,0,left,11313,15,105,25.0
246,0,left,16000,15,105,35.0
246,0,left,22627,15,105,55.0
246,0,left,32000,15,105,85.0
246,0,right,4000,15,105,65.0
246,0,right,5656,15,105,50.0
246,0,right,8000,15,105,45.0
246,0,right,11313,15,105,20.0
246,0,right,16000,15,105,30.0
246,0,right,22627,15,105,40.0
246,0,right,32000,15,105,95.0
247,0,left,4000,15,85,45.0
247,0,left,5656,15,85,35.0
247,0,left,8000,15,85,40.0
247,0,left,11313,15,85,25.0
247,0,left,16000,15,85,35.0
247,0,left,22627,15,85,30.0
247,0,left,32000,15,85,30.0
247,0,right,4000,15,85,55.0
247,0,right,5656,15,85,40.0
247,0,right,8000,15,85,45.0
247,0,right,11313,15,85,30.0
247,0,right,16000,15,85,40.0
247,0,right,22627,15,85,30.0
247,0,right,32000,15,85,30.0
248,0,left,4000,15,105,45.0
248,0,left,5656,15,105,35.0
248,0,left,8000,15,105,35.0
248,0,left,11313,15,105,35.0
248,0,left,16000,15,105,35.0
248,0,left,22627,15,105,35.0
248,0,left,32000,15,105,35.0
248,0,right,4000,15,105,65.0
248,0,right,5656,15,105,55.0
248,0,right,8000,15,105,55.0
248,0,right,11313,15,105,40.0
248,0,right,16000,15,105,45.0
248,0,right,22627,15,105,35.0
248,0,right,32000,15,105,35.0
249,0,left,4000,15,105,80.0
249,0,left,5656,15,105,75.0
249,0,left,8000,15,105,65.0
249,0,left,11313,15,105,55.0
249,0,left,16000,15,105,55.0
249,0,left,22627,15,105,80.0
249,0,left,32000,15,105,65.0
249,0,left,45254,15,105,85.0
250,0,left,4000,15,80,45.0
250,1,left,4000,15,80,inf
250,0,left,5656,15,80,30.0
250,1,left,5656,15,80,inf
250,0,left,8000,15,80,25.0
250,1,left,8000,15,80,65.0
250,0,left,11313,15,80,25.0
250,1,left,11313,15,80,55.0
250,0,left,16000,15,80,25.0
250,1,left,16000,15,80,80.0
250,0,left,22627,15,80,30.0
250,1,left,22627,15,80,65.0
250,0,left,32000,15,80,50.0
250,1,left,32000,15,80,inf
250,0,left,45254,15,80,inf
250,1,left,45254,15,80,inf
251,0,left,4000,15,85,65.0
251,0,left,5656,15,85,45.0
251,0,left,8000,15,85,45.0
251,0,left,11313,15,85,35.0
251,0,left,16000,15,85,40.0
251,0,left,22627,15,85,35.0
251,0,left,32000,15,85,55.0
251,0,right,4000,15,85,55.0
251,0,right,5656,15,85,45.0
251,0,right,8000,15,85,30.0
251,0,right,11313,15,85,40.0
251,0,right,16000,15,85,30.0
251,0,right,22627,15,85,35.0
251,0,right,32000,15,85,45.0
252,1,left,4000,15,80,40.0
252,0,left,4000,15,80,40.0
252,1,left,5656,15,80,45.0
252,0,left,5656,15,80,30.0
252,1,left,8000,15,80,30.0
252,0,left,8000,15,80,30.0
252,1,left,11313,15,80,25.0
252,0,left,11313,15,80,20.0
252,1,left,16000,15,80,30.0
252,0,left,16000,15,80,15.0
252,1,left,22627,15,80,20.0
252,0,left,22627,15,80,35.0
252,1,left,32000,15,80,35.0
252,0,left,32000,15,80,30.0
252,1,left,45254,15,80,55.0
252,0,left,45254,15,80,65.0
253,0,left,4000,65,105,inf
253,1,left,4000,65,105,inf
253,0,left,5656,65,105,inf
253,1,left,5656,65,105,inf
253,0,left,8000,65,105,105.0
253,1,left,8000,65,105,95.0
253,0,left,11313,65,105,100.0
253,1,left,11313,65,105,95.0
253,0,left,16000,65,105,95.0
253,1,left,16000,65,105,90.0
253,0,left,22627,65,105,90.0
253,1,left,22627,65,105,90.0
253,0,left,32000,65,105,90.0
253,1,left,32000,65,105,90.0
253,0,right,4000,65,105,inf
253,1,right,4000,65,105,inf
253,0,right,5656,65,105,105.0
253,1,right,5656,65,105,inf
253,0,right,8000,65,105,95.0
253,1,right,8000,65,105,100.0
253,0,right,11313,65,105,90.0
253,1,right,11313,65,105,95.0
